,Year,Distance,Gender,Rank,DistancesCategory,Result,Stroke_Backstroke,Stroke_Breaststroke,Stroke_Butterfly,Stroke_Freestyle,Stroke_Individual medley
555,2012,200,1,4,0,117,0,0,0,0,1
556,2012,200,1,4,0,118,0,0,0,0,1
557,2012,200,1,4,0,119,0,0,0,0,1
558,2012,200,1,4,0,119,0,0,0,0,1
559,2012,200,0,1,0,127,0,0,0,0,1
560,2012,200,0,2,0,128,0,0,0,0,1
561,2012,200,0,3,0,128,0,0,0,0,1
562,2012,200,0,4,0,129,0,0,0,0,1
563,2012,200,0,4,0,129,0,0,0,0,1
564,2012,200,0,4,0,131,0,0,0,0,1
565,2012,200,0,4,0,131,0,0,0,0,1
566,2012,200,0,4,0,134,0,0,0,0,1
567,2012,400,1,1,0,220,0,0,0,1,0
568,2012,400,1,2,0,222,0,0,0,1,0
569,2012,400,1,3,0,224,0,0,0,1,0
570,2012,400,1,4,0,226,0,0,0,1,0
571,2012,400,1,4,0,226,0,0,0,1,0
572,2012,400,1,4,0,227,0,0,0,1,0
573,2012,400,1,4,0,228,0,0,0,1,0
574,2012,400,1,4,0,229,0,0,0,1,0
575,2012,400,0,1,0,241,0,0,0,1,0
576,2012,400,0,2,0,241,0,0,0,1,0
577,2012,400,0,3,0,243,0,0,0,1,0
578,2012,400,0,4,0,243,0,0,0,1,0
579,2012,400,0,4,0,244,0,0,0,1,0
580,2012,400,0,4,0,245,0,0,0,1,0
581,2012,400,0,4,0,246,0,0,0,1,0
582,2012,400,0,4,0,246,0,0,0,1,0
583,2012,400,1,1,0,245,0,0,0,0,1
584,2012,400,1,2,0,248,0,0,0,0,1
585,2012,400,1,3,0,248,0,0,0,0,1
586,2012,400,1,4,0,249,0,0,0,0,1
587,2012,400,1,4,0,252,0,0,0,0,1
588,2012,400,1,4,0,253,0,0,0,0,1
589,2012,400,1,4,0,253,0,0,0,0,1
590,2012,400,1,4,0,254,0,0,0,0,1
591,2012,400,0,1,0,268,0,0,0,0,1
592,2012,400,0,2,0,271,0,0,0,0,1
593,2012,400,0,3,0,272,0,0,0,0,1
594,2012,400,0,4,0,273,0,0,0,0,1
595,2012,400,0,4,0,274,0,0,0,0,1
596,2012,400,0,4,0,275,0,0,0,0,1
597,2012,400,0,4,0,275,0,0,0,0,1
598,2012,400,0,4,0,275,0,0,0,0,1
599,2012,50,1,1,0,21,0,0,0,1,0
600,2012,50,1,2,0,21,0,0,0,1,0
601,2012,50,1,3,0,21,0,0,0,1,0
602,2012,50,1,4,0,21,0,0,0,1,0
603,2012,50,1,4,0,21,0,0,0,1,0
604,2012,50,1,4,0,21,0,0,0,1,0
605,2012,50,1,4,0,21,0,0,0,1,0
606,2012,50,1,4,0,21,0,0,0,1,0
607,2012,50,0,1,0,24,0,0,0,1,0
608,2012,50,0,2,0,24,0,0,0,1,0
609,2012,50,0,3,0,24,0,0,0,1,0
610,2012,50,0,4,0,24,0,0,0,1,0
611,2012,50,0,4,0,24,0,0,0,1,0
612,2012,50,0,4,0,24,0,0,0,1,0
613,2012,50,0,4,0,24,0,0,0,1,0
614,2012,50,0,4,0,24,0,0,0,1,0
615,2012,800,0,1,1,494,0,0,0,1,0
616,2012,800,0,2,1,498,0,0,0,1,0
617,2012,800,0,3,1,500,0,0,0,1,0
618,2012,800,0,4,1,502,0,0,0,1,0
619,2012,800,0,4,1,503,0,0,0,1,0
620,2012,800,0,4,1,503,0,0,0,1,0
621,2012,800,0,4,1,509,0,0,0,1,0
622,2012,800,0,4,1,509,0,0,0,1,0
623,2008,100,1,1,0,52,1,0,0,0,0
624,2008,100,1,2,0,53,1,0,0,0,0
625,2008,100,1,3,0,53,1,0,0,0,0
626,2008,100,1,3,0,53,1,0,0,0,0
627,2008,100,1,4,0,53,1,0,0,0,0
628,2008,100,1,4,0,53,1,0,0,0,0
629,2008,100,1,4,0,53,1,0,0,0,0
630,2008,100,1,4,0,53,1,0,0,0,0
631,2008,100,0,3,0,58,1,0,0,0,0
632,2008,100,0,4,0,59,1,0,0,0,0
633,2008,100,0,4,0,59,1,0,0,0,0
634,2008,100,0,4,0,59,1,0,0,0,0
635,2008,100,0,4,0,59,1,0,0,0,0
636,2008,100,0,4,0,59,1,0,0,0,0
637,2008,100,0,1,0,60,1,0,0,0,0
638,2008,100,0,2,0,60,1,0,0,0,0
639,2008,100,1,3,0,58,0,1,0,0,0
640,2008,100,1,4,0,59,0,1,0,0,0
641,2008,100,1,4,0,59,0,1,0,0,0
642,2008,100,1,4,0,59,0,1,0,0,0
643,2008,100,1,4,0,59,0,1,0,0,0
644,2008,100,1,4,0,59,0,1,0,0,0
645,2008,100,1,1,0,60,0,1,0,0,0
646,2008,100,1,2,0,60,0,1,0,0,0
647,2008,100,0,1,0,65,0,1,0,0,0
648,2008,100,0,2,0,66,0,1,0,0,0
649,2008,100,0,3,0,67,0,1,0,0,0
650,2008,100,0,4,0,67,0,1,0,0,0
651,2008,100,0,4,0,67,0,1,0,0,0
652,2008,100,0,4,0,67,0,1,0,0,0
653,2008,100,0,4,0,68,0,1,0,0,0
654,2008,100,0,4,0,68,0,1,0,0,0
655,2008,100,1,1,0,50,0,0,1,0,0
656,2008,100,1,2,0,50,0,0,1,0,0
657,2008,100,1,3,0,51,0,0,1,0,0
658,2008,100,1,4,0,51,0,0,1,0,0
659,2008,100,1,4,0,51,0,0,1,0,0
660,2008,100,1,4,0,51,0,0,1,0,0
661,2008,100,1,4,0,51,0,0,1,0,0
662,2008,100,1,4,0,51,0,0,1,0,0
663,2008,100,0,1,0,56,0,0,1,0,0
664,2008,100,0,2,0,57,0,0,1,0,0
665,2008,100,0,3,0,57,0,0,1,0,0
666,2008,100,0,4,0,57,0,0,1,0,0
667,2008,100,0,4,0,57,0,0,1,0,0
668,2008,100,0,4,0,58,0,0,1,0,0
669,2008,100,0,4,0,58,0,0,1,0,0
670,2008,100,0,4,0,58,0,0,1,0,0
671,2008,100,1,1,0,47,0,0,0,1,0
672,2008,100,1,2,0,47,0,0,0,1,0
673,2008,100,1,3,0,47,0,0,0,1,0
674,2008,100,1,3,0,47,0,0,0,1,0
675,2008,100,1,4,0,47,0,0,0,1,0
676,2008,100,1,4,0,48,0,0,0,1,0
677,2008,100,1,4,0,48,0,0,0,1,0
678,2008,100,1,4,0,48,0,0,0,1,0
679,2008,100,0,1,0,53,0,0,0,1,0
680,2008,100,0,2,0,53,0,0,0,1,0
681,2008,100,0,3,0,53,0,0,0,1,0
682,2008,100,0,4,0,53,0,0,0,1,0
683,2008,100,0,4,0,54,0,0,0,1,0
684,2008,100,0,4,0,54,0,0,0,1,0
685,2008,100,0,4,0,54,0,0,0,1,0
686,2008,100,0,4,0,54,0,0,0,1,0
687,2008,1500,1,1,3,880,0,0,0,1,0
688,2008,1500,1,2,3,881,0,0,0,1,0
689,2008,1500,1,3,3,882,0,0,0,1,0
690,2008,1500,1,4,3,883,0,0,0,1,0
691,2008,1500,1,4,3,888,0,0,0,1,0
692,2008,1500,1,4,3,892,0,0,0,1,0
693,2008,1500,1,4,3,895,0,0,0,1,0
694,2008,1500,1,4,3,905,0,0,0,1,0
695,2008,200,1,1,0,113,1,0,0,0,0
696,2008,200,1,2,0,114,1,0,0,0,0
697,2008,200,1,3,0,114,1,0,0,0,0
698,2008,200,1,4,0,115,1,0,0,0,0
699,2008,200,1,4,0,115,1,0,0,0,0
700,2008,200,1,4,0,116,1,0,0,0,0
701,2008,200,1,4,0,116,1,0,0,0,0
702,2008,200,1,4,0,117,1,0,0,0,0
703,2008,200,0,1,0,125,1,0,0,0,0
704,2008,200,0,2,0,126,1,0,0,0,0
705,2008,200,0,3,0,127,1,0,0,0,0
706,2008,200,0,4,0,127,1,0,0,0,0
707,2008,200,0,4,0,128,1,0,0,0,0
708,2008,200,0,4,0,128,1,0,0,0,0
709,2008,200,0,4,0,128,1,0,0,0,0
710,2008,200,0,4,0,130,1,0,0,0,0
711,2008,200,1,1,0,127,0,1,0,0,0
712,2008,200,1,2,0,128,0,1,0,0,0
713,2008,200,1,3,0,128,0,1,0,0,0
714,2008,200,1,4,0,129,0,1,0,0,0
715,2008,200,1,4,0,129,0,1,0,0,0
716,2008,200,1,4,0,129,0,1,0,0,0
717,2008,200,1,4,0,130,0,1,0,0,0
718,2008,200,1,4,0,131,0,1,0,0,0
719,2008,200,0,1,0,140,0,1,0,0,0
720,2008,200,0,2,0,142,0,1,0,0,0
721,2008,200,0,3,0,143,0,1,0,0,0
722,2008,200,0,4,0,143,0,1,0,0,0
723,2008,200,0,4,0,143,0,1,0,0,0
724,2008,200,0,4,0,143,0,1,0,0,0
725,2008,200,0,4,0,145,0,1,0,0,0
726,2008,200,0,4,0,145,0,1,0,0,0
727,2008,200,1,1,0,112,0,0,1,0,0
728,2008,200,1,2,0,112,0,0,1,0,0
729,2008,200,1,3,0,112,0,0,1,0,0
730,2008,200,1,4,0,114,0,0,1,0,0
731,2008,200,1,4,0,114,0,0,1,0,0
732,2008,200,1,4,0,114,0,0,1,0,0
733,2008,200,1,4,0,114,0,0,1,0,0
734,2008,200,1,4,0,115,0,0,1,0,0
735,2008,200,0,1,0,124,0,0,1,0,0
736,2008,200,0,2,0,124,0,0,1,0,0
737,2008,200,0,3,0,126,0,0,1,0,0
738,2008,200,0,4,0,127,0,0,1,0,0
739,2008,200,0,4,0,127,0,0,1,0,0
740,2008,200,0,4,0,127,0,0,1,0,0
741,2008,200,0,4,0,127,0,0,1,0,0
742,2008,200,0,4,0,128,0,0,1,0,0
743,2008,200,1,1,0,102,0,0,0,1,0
744,2008,200,1,2,0,104,0,0,0,1,0
745,2008,200,1,3,0,105,0,0,0,1,0
746,2008,200,1,4,0,105,0,0,0,1,0
747,2008,200,1,4,0,106,0,0,0,1,0
748,2008,200,1,4,0,106,0,0,0,1,0
749,2008,200,1,4,0,107,0,0,0,1,0
750,2008,200,1,4,0,107,0,0,0,1,0
751,2008,200,0,1,0,114,0,0,0,1,0
752,2008,200,0,2,0,114,0,0,0,1,0
753,2008,200,0,3,0,115,0,0,0,1,0
754,2008,200,0,4,0,115,0,0,0,1,0
755,2008,200,0,4,0,116,0,0,0,1,0
756,2008,200,0,4,0,117,0,0,0,1,0
757,2008,200,0,4,0,117,0,0,0,1,0
758,2008,200,0,4,0,117,0,0,0,1,0
759,2008,200,1,1,0,114,0,0,0,0,1
760,2008,200,1,2,0,116,0,0,0,0,1
761,2008,200,1,3,0,116,0,0,0,0,1
762,2008,200,1,4,0,118,0,0,0,0,1
763,2008,200,1,4,0,118,0,0,0,0,1
764,2008,200,1,4,0,119,0,0,0,0,1
765,2008,200,1,4,0,119,0,0,0,0,1
766,2008,200,1,4,0,120,0,0,0,0,1
767,2008,200,0,1,0,128,0,0,0,0,1
768,2008,200,0,2,0,128,0,0,0,0,1
769,2008,200,0,3,0,130,0,0,0,0,1
770,2008,200,0,4,0,130,0,0,0,0,1
771,2008,200,0,4,0,131,0,0,0,0,1
772,2008,200,0,4,0,131,0,0,0,0,1
773,2008,200,0,4,0,132,0,0,0,0,1
774,2008,200,0,4,0,133,0,0,0,0,1
775,2008,400,1,1,0,221,0,0,0,1,0
776,2008,400,1,2,0,222,0,0,0,1,0
777,2008,400,1,3,0,222,0,0,0,1,0
778,2008,400,1,4,0,223,0,0,0,1,0
779,2008,400,1,4,0,223,0,0,0,1,0
780,2008,400,1,4,0,223,0,0,0,1,0
781,2008,400,1,4,0,223,0,0,0,1,0
782,2008,400,1,4,0,228,0,0,0,1,0
783,2008,400,0,1,0,243,0,0,0,1,0
784,2008,400,0,2,0,243,0,0,0,1,0
785,2008,400,0,3,0,243,0,0,0,1,0
786,2008,400,0,4,0,243,0,0,0,1,0
787,2008,400,0,4,0,244,0,0,0,1,0
788,2008,400,0,4,0,244,0,0,0,1,0
789,2008,400,0,4,0,245,0,0,0,1,0
790,2008,400,0,4,0,251,0,0,0,1,0
791,2008,400,1,1,0,243,0,0,0,0,1
792,2008,400,1,2,0,246,0,0,0,0,1
793,2008,400,1,3,0,248,0,0,0,0,1
794,2008,400,1,4,0,252,0,0,0,0,1
795,2008,400,1,4,0,252,0,0,0,0,1
796,2008,400,1,4,0,252,0,0,0,0,1
797,2008,400,1,4,0,253,0,0,0,0,1
798,2008,400,1,4,0,255,0,0,0,0,1
799,2008,400,0,1,0,269,0,0,0,0,1
800,2008,400,0,2,0,269,0,0,0,0,1
801,2008,400,0,3,0,271,0,0,0,0,1
802,2008,400,0,4,0,274,0,0,0,0,1
803,2008,400,0,4,0,274,0,0,0,0,1
804,2008,400,0,4,0,279,0,0,0,0,1
805,2008,400,0,4,0,280,0,0,0,0,1
806,2008,400,0,4,0,282,0,0,0,0,1
807,2008,50,1,1,0,21,0,0,0,1,0
808,2008,50,1,2,0,21,0,0,0,1,0
809,2008,50,1,3,0,21,0,0,0,1,0
810,2008,50,1,4,0,21,0,0,0,1,0
811,2008,50,1,4,0,21,0,0,0,1,0
812,2008,50,1,4,0,21,0,0,0,1,0
813,2008,50,1,4,0,21,0,0,0,1,0
814,2008,50,1,4,0,21,0,0,0,1,0
815,2008,50,0,1,0,24,0,0,0,1,0
816,2008,50,0,2,0,24,0,0,0,1,0
817,2008,50,0,3,0,24,0,0,0,1,0
818,2008,50,0,4,0,24,0,0,0,1,0
819,2008,50,0,4,0,24,0,0,0,1,0
820,2008,50,0,4,0,24,0,0,0,1,0
821,2008,50,0,4,0,24,0,0,0,1,0
822,2008,50,0,4,0,24,0,0,0,1,0
823,2008,800,0,1,1,494,0,0,0,1,0
824,2008,800,0,2,1,500,0,0,0,1,0
825,2008,800,0,3,1,503,0,0,0,1,0
826,2008,800,0,4,1,503,0,0,0,1,0
827,2008,800,0,4,1,506,0,0,0,1,0
828,2008,800,0,4,1,506,0,0,0,1,0
829,2008,800,0,4,1,509,0,0,0,1,0
830,2008,800,0,4,1,512,0,0,0,1,0
831,2004,100,1,1,0,54,1,0,0,0,0
832,2004,100,1,2,0,54,1,0,0,0,0
833,2004,100,1,3,0,54,1,0,0,0,0
834,2004,100,1,4,0,54,1,0,0,0,0
835,2004,100,1,4,0,54,1,0,0,0,0
836,2004,100,1,4,0,54,1,0,0,0,0
837,2004,100,1,4,0,54,1,0,0,0,0
838,2004,100,1,4,0,55,1,0,0,0,0
839,2004,100,0,1,0,60,1,0,0,0,0
840,2004,100,0,2,0,60,1,0,0,0,0
841,2004,100,0,3,0,60,1,0,0,0,0
842,2004,100,0,4,0,61,1,0,0,0,0
843,2004,100,0,4,0,61,1,0,0,0,0
844,2004,100,0,4,0,61,1,0,0,0,0
845,2004,100,0,4,0,61,1,0,0,0,0
846,2004,100,0,4,0,61,1,0,0,0,0
847,2004,100,1,1,0,60,0,1,0,0,0
848,2004,100,1,2,0,60,0,1,0,0,0
849,2004,100,1,3,0,60,0,1,0,0,0
850,2004,100,1,4,0,61,0,1,0,0,0
851,2004,100,1,4,0,61,0,1,0,0,0
852,2004,100,1,4,0,61,0,1,0,0,0
853,2004,100,1,4,0,61,0,1,0,0,0
854,2004,100,1,4,0,62,0,1,0,0,0
855,2004,100,0,2,0,66,0,1,0,0,0
856,2004,100,0,3,0,67,0,1,0,0,0
857,2004,100,0,4,0,67,0,1,0,0,0
858,2004,100,0,4,0,67,0,1,0,0,0
859,2004,100,0,4,0,67,0,1,0,0,0
860,2004,100,0,4,0,67,0,1,0,0,0
861,2004,100,0,4,0,68,0,1,0,0,0
862,2004,100,1,1,0,51,0,0,1,0,0
863,2004,100,1,2,0,51,0,0,1,0,0
864,2004,100,1,3,0,51,0,0,1,0,0
865,2004,100,1,4,0,52,0,0,1,0,0
866,2004,100,1,4,0,52,0,0,1,0,0
867,2004,100,1,4,0,52,0,0,1,0,0
868,2004,100,1,4,0,52,0,0,1,0,0
869,2004,100,1,4,0,52,0,0,1,0,0
870,2004,100,0,1,0,57,0,0,1,0,0
871,2004,100,0,2,0,57,0,0,1,0,0
872,2004,100,0,3,0,57,0,0,1,0,0
873,2004,100,0,4,0,58,0,0,1,0,0
874,2004,100,0,4,0,58,0,0,1,0,0
875,2004,100,0,4,0,58,0,0,1,0,0
876,2004,100,0,4,0,59,0,0,1,0,0
877,2004,100,0,4,0,59,0,0,1,0,0
878,2004,100,1,1,0,48,0,0,0,1,0
879,2004,100,1,2,0,48,0,0,0,1,0
880,2004,100,1,3,0,48,0,0,0,1,0
881,2004,100,1,4,0,48,0,0,0,1,0
882,2004,100,1,4,0,48,0,0,0,1,0
883,2004,100,1,4,0,49,0,0,0,1,0
884,2004,100,1,4,0,49,0,0,0,1,0
885,2004,100,1,4,0,49,0,0,0,1,0
886,2004,100,0,1,0,53,0,0,0,1,0
887,2004,100,0,2,0,54,0,0,0,1,0
888,2004,100,0,3,0,54,0,0,0,1,0
889,2004,100,0,4,0,54,0,0,0,1,0
890,2004,100,0,4,0,54,0,0,0,1,0
891,2004,100,0,4,0,54,0,0,0,1,0
892,2004,100,0,4,0,55,0,0,0,1,0
893,2004,100,0,4,0,55,0,0,0,1,0
894,2004,1500,1,1,3,883,0,0,0,1,0
895,2004,1500,1,2,3,885,0,0,0,1,0
896,2004,1500,1,3,3,885,0,0,0,1,0
897,2004,1500,1,4,3,892,0,0,0,1,0
898,2004,1500,1,4,3,903,0,0,0,1,0
899,2004,1500,1,4,3,909,0,0,0,1,0
900,2004,1500,1,4,3,910,0,0,0,1,0
901,2004,1500,1,4,3,913,0,0,0,1,0
902,2004,200,1,1,0,114,1,0,0,0,0
903,2004,200,1,2,0,117,1,0,0,0,0
904,2004,200,1,3,0,117,1,0,0,0,0
905,2004,200,1,4,0,117,1,0,0,0,0
906,2004,200,1,4,0,118,1,0,0,0,0
907,2004,200,1,4,0,118,1,0,0,0,0
908,2004,200,1,4,0,119,1,0,0,0,0
909,2004,200,1,4,0,120,1,0,0,0,0
910,2004,200,0,1,0,129,1,0,0,0,0
911,2004,200,0,2,0,129,1,0,0,0,0
912,2004,200,0,3,0,129,1,0,0,0,0
913,2004,200,0,3,0,129,1,0,0,0,0
914,2004,200,0,4,0,130,1,0,0,0,0
915,2004,200,0,4,0,131,1,0,0,0,0
916,2004,200,0,4,0,132,1,0,0,0,0
917,2004,200,0,4,0,132,1,0,0,0,0
918,2004,200,1,2,0,129,0,1,0,0,0
919,2004,200,1,3,0,130,0,1,0,0,0
920,2004,200,1,4,0,130,0,1,0,0,0
921,2004,200,1,4,0,131,0,1,0,0,0
922,2004,200,1,4,0,131,0,1,0,0,0
923,2004,200,1,4,0,131,0,1,0,0,0
924,2004,200,1,4,0,131,0,1,0,0,0
925,2004,200,0,1,0,143,0,1,0,0,0
926,2004,200,0,2,0,143,0,1,0,0,0
927,2004,200,0,3,0,145,0,1,0,0,0
928,2004,200,0,4,0,145,0,1,0,0,0
929,2004,200,0,4,0,146,0,1,0,0,0
930,2004,200,0,4,0,146,0,1,0,0,0
931,2004,200,0,4,0,146,0,1,0,0,0
932,2004,200,0,4,0,146,0,1,0,0,0
933,2004,200,1,1,0,114,0,0,1,0,0
934,2004,200,1,2,0,114,0,0,1,0,0
935,2004,200,1,3,0,115,0,0,1,0,0
936,2004,200,1,4,0,116,0,0,1,0,0
937,2004,200,1,4,0,116,0,0,1,0,0
938,2004,200,1,4,0,116,0,0,1,0,0
939,2004,200,1,4,0,117,0,0,1,0,0
940,2004,200,1,4,0,117,0,0,1,0,0
941,2004,200,0,1,0,126,0,0,1,0,0
942,2004,200,0,2,0,126,0,0,1,0,0
943,2004,200,0,3,0,128,0,0,1,0,0
944,2004,200,0,4,0,128,0,0,1,0,0
945,2004,200,0,4,0,129,0,0,1,0,0
946,2004,200,0,4,0,130,0,0,1,0,0
947,2004,200,0,4,0,130,0,0,1,0,0
948,2004,200,0,4,0,130,0,0,1,0,0
949,2004,200,1,1,0,104,0,0,0,1,0
950,2004,200,1,2,0,105,0,0,0,1,0
951,2004,200,1,3,0,105,0,0,0,1,0
952,2004,200,1,4,0,106,0,0,0,1,0
953,2004,200,1,4,0,106,0,0,0,1,0
954,2004,200,1,4,0,107,0,0,0,1,0
955,2004,200,1,4,0,108,0,0,0,1,0
956,2004,200,1,4,0,108,0,0,0,1,0
957,2004,200,0,1,0,118,0,0,0,1,0
958,2004,200,0,2,0,118,0,0,0,1,0
959,2004,200,0,3,0,118,0,0,0,1,0
960,2004,200,0,4,0,118,0,0,0,1,0
961,2004,200,0,4,0,118,0,0,0,1,0
962,2004,200,0,4,0,118,0,0,0,1,0
963,2004,200,0,4,0,119,0,0,0,1,0
964,2004,200,0,4,0,119,0,0,0,1,0
965,2004,200,1,1,0,117,0,0,0,0,1
966,2004,200,1,2,0,118,0,0,0,0,1
967,2004,200,1,3,0,118,0,0,0,0,1
968,2004,200,1,4,0,118,0,0,0,0,1
969,2004,200,1,4,0,120,0,0,0,0,1
970,2004,200,1,4,0,120,0,0,0,0,1
971,2004,200,1,4,0,121,0,0,0,0,1
972,2004,200,1,4,0,122,0,0,0,0,1
973,2004,200,0,1,0,131,0,0,0,0,1
974,2004,200,0,2,0,131,0,0,0,0,1
975,2004,200,0,3,0,132,0,0,0,0,1
976,2004,200,0,4,0,133,0,0,0,0,1
977,2004,200,0,4,0,133,0,0,0,0,1
978,2004,200,0,4,0,133,0,0,0,0,1
979,2004,200,0,4,0,133,0,0,0,0,1
980,2004,200,0,4,0,135,0,0,0,0,1
981,2004,400,1,1,0,223,0,0,0,1,0
982,2004,400,1,2,0,223,0,0,0,1,0
983,2004,400,1,3,0,224,0,0,0,1,0
984,2004,400,1,4,0,226,0,0,0,1,0
985,2004,400,1,4,0,226,0,0,0,1,0
986,2004,400,1,4,0,226,0,0,0,1,0
987,2004,400,1,4,0,228,0,0,0,1,0
988,2004,400,1,4,0,228,0,0,0,1,0
989,2004,400,0,1,0,245,0,0,0,1,0
990,2004,400,0,2,0,245,0,0,0,1,0
991,2004,400,0,3,0,246,0,0,0,1,0
992,2004,400,0,4,0,246,0,0,0,1,0
993,2004,400,0,4,0,247,0,0,0,1,0
994,2004,400,0,4,0,250,0,0,0,1,0
995,2004,400,0,4,0,250,0,0,0,1,0
996,2004,400,0,4,0,251,0,0,0,1,0
997,2004,400,1,1,0,248,0,0,0,0,1
998,2004,400,1,2,0,251,0,0,0,0,1
999,2004,400,1,3,0,252,0,0,0,0,1
1000,2004,400,1,4,0,252,0,0,0,0,1
1001,2004,400,1,4,0,254,0,0,0,0,1
1002,2004,400,1,4,0,258,0,0,0,0,1
1003,2004,400,1,4,0,259,0,0,0,0,1
1004,2004,400,1,4,0,260,0,0,0,0,1
1005,2004,400,0,1,0,274,0,0,0,0,1
1006,2004,400,0,2,0,274,0,0,0,0,1
1007,2004,400,0,3,0,277,0,0,0,0,1
1008,2004,400,0,4,0,279,0,0,0,0,1
1009,2004,400,0,4,0,280,0,0,0,0,1
1010,2004,400,0,4,0,280,0,0,0,0,1
1011,2004,400,0,4,0,290,0,0,0,0,1
1012,2004,400,0,4,0,290,0,0,0,0,1
1013,2004,50,1,1,0,21,0,0,0,1,0
